,size,depth,capability,distinction,kendall_tau
8613,1,7,Evaluating moral implications based on societal standards,,0.07453559924999298
8614,1,7,Evaluating moral implications based on societal standards,,0.35355339059327373
8615,1,7,Evaluating moral implications based on societal standards,,-0.0890870806374748
8616,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8617,1,7,Evaluating moral implications based on societal standards,,0.4714045207910316
8618,1,7,Evaluating moral implications based on societal standards,,0.3563483225498992
8619,1,7,Evaluating moral implications based on societal standards,,0.07856742013183862
8620,1,7,Evaluating moral implications based on societal standards,,-0.14907119849998596
8621,1,7,Evaluating moral implications based on societal standards,,0.4714045207910316
8622,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8623,1,7,Evaluating moral implications based on societal standards,,0.5345224838248488
8624,1,7,Evaluating moral implications based on societal standards,,0.1178511301977579
8625,1,7,Evaluating moral implications based on societal standards,,0.521749194749951
8626,1,7,Evaluating moral implications based on societal standards,,-0.1178511301977579
8627,1,7,Evaluating moral implications based on societal standards,,-0.1178511301977579
8628,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8629,1,7,Evaluating moral implications based on societal standards,,0.6708203932499369
8630,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8631,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8632,1,7,Evaluating moral implications based on societal standards,,-0.6236095644623236
8633,1,7,Evaluating moral implications based on societal standards,,0.7453559924999299
8634,1,7,Evaluating moral implications based on societal standards,,0.0890870806374748
8635,1,7,Evaluating moral implications based on societal standards,,0.0
8636,1,7,Evaluating moral implications based on societal standards,,0.7453559924999299
8637,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8638,1,7,Evaluating moral implications based on societal standards,,0.628539361054709
8639,1,7,Evaluating moral implications based on societal standards,,0.0
8640,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8641,1,7,Evaluating moral implications based on societal standards,,0.39283710065919314
8642,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8643,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8644,1,7,Evaluating moral implications based on societal standards,,0.2981423969999719
8645,1,7,Evaluating moral implications based on societal standards,,0.2981423969999719
8646,1,7,Evaluating moral implications based on societal standards,,
8647,1,7,Evaluating moral implications based on societal standards,,0.15713484026367724
8648,1,7,Evaluating moral implications based on societal standards,,0.35355339059327373
8649,1,7,Evaluating moral implications based on societal standards,,0.37267799624996495
8650,1,7,Evaluating moral implications based on societal standards,,
8651,1,7,Evaluating moral implications based on societal standards,,-0.0890870806374748
8652,1,7,Evaluating moral implications based on societal standards,,0.4472135954999579
8653,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8654,1,7,Evaluating moral implications based on societal standards,,0.37267799624996495
8655,1,7,Evaluating moral implications based on societal standards,,0.35355339059327373
8656,1,7,Evaluating moral implications based on societal standards,,-0.14907119849998596
8657,1,7,Evaluating moral implications based on societal standards,,-0.14907119849998596
8658,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8659,1,7,Evaluating moral implications based on societal standards,,0.37267799624996495
8660,1,7,Evaluating moral implications based on societal standards,,0.6236095644623236
8661,1,7,Evaluating moral implications based on societal standards,,
8662,1,7,Evaluating moral implications based on societal standards,,0.4472135954999579
8663,1,7,Evaluating moral implications based on societal standards,,0.37267799624996495
8664,1,7,Evaluating moral implications based on societal standards,,
8665,1,7,Evaluating moral implications based on societal standards,,0.37267799624996495
8666,1,7,Evaluating moral implications based on societal standards,,0.445435403187374
8667,129,4,"Evaluating moral implications based on societal norms and ethical, legal, and environmental standards.",Societal norms and ethical standards,0.7777777777777778
8668,2,5,Evaluating moral implications based on societal norms and ethical principles,Ethical principle and societal norm evaluation,0.7071067811865476
8669,1,6,Evaluating moral implications based on societal norms and ethical principles.,Societal norms and ethical principles,0.35355339059327373
8670,1,6,Evaluating moral implications based on societal norms and ethical considerations.,Societal norms and ethical considerations,0.4472135954999579
8671,1,5,Evaluating moral implications based on societal standards and legal frameworks.,Legal framework and societal standard evaluation,0.4472135954999579
8672,1,5,Evaluating moral implications and societal norms to assess ethical correctness.,Ethical correctness and societal norm assessment,0.2981423969999719
8673,1,5,Evaluating moral implications based on societal standards and regulations.,Societal standard and regulation evaluation,0.5345224838248488
8674,6,5,Evaluating moral implications based on social norms and ethical standards.,Social and ethical standard assessment,0.6481812160876685
8675,1,6,Evaluating moral implications based on social norms and ethical standards.,Social norms and ethical standards,0.35355339059327373
8676,1,6,Evaluating moral implications based on social norms and standards.,Social norms and standards,0.39283710065919314
8677,3,6,Evaluating moral implications based on ethical standards and social norms.,Ethical standards and social norms,0.5
8678,1,7,Evaluating moral implications based on ethical standards and social norms.,Social norms evaluation,0.6236095644623236
8679,2,7,Evaluating moral implications based on ethical standards and social norms.,Ethical standards assessment,0.21516574145596762
8680,1,8,Evaluating moral implications based on ethical standards and social norms.,Social norms evaluation,0.2672612419124244
8681,1,8,Evaluating moral implications based on ethical standards and social norms.,Ethical standards assessment,0.1178511301977579
8682,1,6,Evaluating moral implications based on social norms and ethical considerations.,Social norms and ethical considerations,0.6708203932499369
8683,1,5,Evaluating moral implications based on societal norms and environmental responsibility.,Environmental and societal norm evaluation,
8684,20,5,Evaluating moral implications based on societal norms and expectations,Societal norm and expectation analysis,0.7042952122737639
