node,Qwen2.5-72B-Instruct,Llama-3.1-70B-Instruct,gpt-4o-mini-2024-07-18,claude-3.5-haiku,Llama-3.1-Tulu-3-70B,Qwen2.5-7B-Instruct,Llama-3.1-8B-Instruct,gpt-3.5-turbo,Llama-3.1-Tulu-3-8B
13675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13676,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5
13677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13679,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
13680,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13682,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.875,1.0
13683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13684,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,1.0
13685,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
13686,1.0,1.0,1.0,0.9285714285714286,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0
13687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13690,1.0,1.0,1.0,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0
13691,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
13692,1.0,1.0,1.0,0.9090909090909091,1.0,0.9090909090909091,1.0,0.9090909090909091,1.0
13693,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
13694,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0
13695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13696,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0
13697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13700,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0
13701,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
13702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13710,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13712,0.8620689655172413,0.896551724137931,0.8275862068965517,0.896551724137931,0.9655172413793104,0.7931034482758621,0.7931034482758621,0.8620689655172413,0.7586206896551724
13713,0.8333333333333334,1.0,0.9166666666666666,1.0,1.0,0.75,0.8333333333333334,0.9166666666666666,0.8333333333333334
13714,0.9,1.0,0.9,1.0,1.0,0.8,1.0,1.0,1.0
13715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13721,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
13722,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0
13723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13724,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
13725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13726,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
13727,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
13728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13729,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0
13730,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
13731,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
13732,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.7058823529411765
13733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13737,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5
13738,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13740,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5
13741,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
13742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13743,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
13744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13745,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5
13746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13750,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13751,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
13752,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0
13753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13754,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
13755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
13757,0.8333333333333334,0.8854166666666666,0.8229166666666666,0.875,0.8854166666666666,0.8020833333333334,0.78125,0.7604166666666666,0.7291666666666666
13758,0.8157894736842105,0.868421052631579,0.8157894736842105,0.8421052631578947,0.868421052631579,0.7631578947368421,0.7631578947368421,0.7368421052631579,0.7368421052631579
13759,1.0,1.0,1.0,0.8,1.0,0.8,0.8,0.6,1.0
13760,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0
13761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
13762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13764,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
13765,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13766,0.7222222222222222,0.8888888888888888,0.7222222222222222,0.8333333333333334,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7777777777777778
13767,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
13768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
13769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13770,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
13771,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13773,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,1.0,1.0
13774,0.8,1.0,0.8,0.8,1.0,0.8,0.6,1.0,1.0
13775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13776,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
13777,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0
13778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
13779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13780,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13787,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5
13788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13790,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5
13791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13792,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13793,0.8666666666666667,0.8,0.8666666666666667,0.8666666666666667,0.8,0.8,0.8,0.8,0.6
13794,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5
13795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13796,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
13797,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
13798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13799,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333
13800,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0
13801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13802,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
13803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13805,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
13806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13807,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13809,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13810,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
13811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13812,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
13813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13814,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
13815,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
13816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13817,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
13818,0.8448275862068966,0.896551724137931,0.8275862068965517,0.896551724137931,0.896551724137931,0.8275862068965517,0.7931034482758621,0.7758620689655172,0.7241379310344828
13819,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556
13820,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.5
13821,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.25,0.25
13822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
13824,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5
13825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13830,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
13831,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
13832,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5
13833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13835,0.8979591836734694,0.9387755102040817,0.8775510204081632,0.9387755102040817,0.9387755102040817,0.8571428571428571,0.8163265306122449,0.8163265306122449,0.7551020408163265
13836,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
13837,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
13838,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182
13839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13840,0.9,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8
13841,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778
13842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75
13843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
13845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
13846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
13847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13849,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
13850,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13851,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
13852,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
13853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13856,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
13857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13859,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
13860,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666
13861,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
13862,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
13863,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
13864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13865,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0
13866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13870,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
13871,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334
13872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13873,0.8,1.0,0.8,1.0,0.8,0.8,1.0,0.8,0.8
13874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13875,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5
13876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13877,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13881,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.16666666666666666
13882,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5
13883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13884,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13886,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.0
13887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13888,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0
13889,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
13890,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
13891,1.0,0.9411764705882353,0.9411764705882353,0.8823529411764706,1.0,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.8823529411764706
13892,1.0,1.0,1.0,0.9375,1.0,0.875,0.8125,0.875,0.9375
13893,1.0,1.0,1.0,0.8571428571428571,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571
13894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13895,1.0,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334
13896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13897,1.0,1.0,1.0,0.8,1.0,0.6,0.6,0.6,0.8
13898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13899,1.0,1.0,1.0,0.75,1.0,0.5,0.5,0.5,0.75
13900,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13901,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
13902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13903,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.5
13904,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
13905,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
13906,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0
13907,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0
13908,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0
13909,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
13910,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
13911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13920,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13921,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13922,0.8176795580110497,0.8232044198895028,0.7734806629834254,0.7734806629834254,0.7900552486187845,0.7044198895027625,0.7154696132596685,0.6629834254143646,0.649171270718232
13923,0.8625,0.8125,0.825,0.8,0.8125,0.65,0.7125,0.725,0.65
13924,0.8333333333333334,0.8,0.7833333333333333,0.7666666666666667,0.7833333333333333,0.6,0.65,0.6833333333333333,0.6333333333333333
13925,0.8275862068965517,0.7931034482758621,0.7758620689655172,0.7586206896551724,0.7758620689655172,0.5862068965517241,0.6379310344827587,0.6896551724137931,0.6206896551724138
13926,0.75,0.75,0.75,0.75,0.75,0.75,0.5,1.0,0.75
13927,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5
13928,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
13929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13930,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13933,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
13934,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13938,0.8431372549019608,0.803921568627451,0.7843137254901961,0.7647058823529411,0.7843137254901961,0.5686274509803921,0.6470588235294118,0.6666666666666666,0.6078431372549019
13939,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13942,0.8695652173913043,0.8478260869565217,0.8478260869565217,0.8043478260869565,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.717391304347826,0.6304347826086957
13943,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5
13944,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13946,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8181818181818182,0.8181818181818182,0.6136363636363636,0.7045454545454546,0.7272727272727273,0.6363636363636364
13947,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333
13948,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5
13949,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
13950,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13952,1.0,0.75,0.75,0.75,0.75,0.25,0.5,0.5,0.25
13953,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
13954,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13955,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5
13956,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
13957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13958,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
13959,0.875,1.0,1.0,0.75,0.875,0.75,0.875,0.875,0.875
13960,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
13961,0.8571428571428571,1.0,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
13962,0.75,1.0,1.0,0.5,0.75,0.75,0.75,0.75,0.75
13963,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13964,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
13965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13973,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0
13974,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
13975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13980,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
13981,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0
13982,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
13983,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
13984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13985,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
13986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13987,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13988,0.625,0.75,0.625,0.75,0.75,0.625,0.625,0.625,0.625
13989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13990,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
13991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
