node,depth,gpt-4-1106-preview,gpt-4-0125-preview,gpt-4-0314,qwen1.5-72b-chat,gpt-4-0613,mistral-medium,claude-1,gemini-pro-dev-api,claude-2.0,mixtral-8x7b-instruct-v0.1,gemini-pro,claude-2.1,pplx-70b-online,yi-34b-chat,llama-2-70b-chat,claude-instant-1,gpt-3.5-turbo-0613,wizardlm-70b,starling-lm-7b-alpha,gpt-3.5-turbo-0125,gpt-3.5-turbo-0314,nous-hermes-2-mixtral-8x7b-dpo,vicuna-33b,tulu-2-dpo-70b,dolphin-2.2.1-mistral-7b,solar-10.7b-instruct-v1.0,deepseek-llm-67b-chat,qwen1.5-7b-chat,llama2-70b-steerlm-chat,mistral-7b-instruct-v0.2,openhermes-2.5-mistral-7b,openchat-3.5,codellama-34b-instruct,llama-2-13b-chat,pplx-7b-online,llama-2-7b-chat,wizardlm-13b,gpt-3.5-turbo-1106,openchat-3.5-0106,zephyr-7b-beta,mpt-30b-chat,qwen1.5-4b-chat,guanaco-33b,qwen-14b-chat,stripedhyena-nous-7b,vicuna-13b,palm-2,zephyr-7b-alpha,falcon-180b-chat,mistral-7b-instruct,vicuna-7b,koala-13b,chatglm3-6b,gpt4all-13b-snoozy,mpt-7b-chat,RWKV-4-Raven-14B,chatglm2-6b,oasst-pythia-12b,alpaca-13b,fastchat-t5-3b,chatglm-6b,stablelm-tuned-alpha-7b,dolly-v2-12b,llama-13b
208,5,1114.0,1114.0,1114.0,,1129.95822803187,1114.0,1127.4322351020105,1114.0,1114.0,1114.0,1148.7041442763373,1333.5495002880448,1114.0,1114.0,1320.4643430955746,1240.351350042085,1139.6771940138656,1114.0,1114.0,1114.0,561.9351969700267,1114.0,1169.6422874850136,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1329.5011926250536,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,752.7843280701188,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
209,5,917.0539815130454,1114.0,1114.0,1114.0,768.537908790424,994.4910795325588,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1126.84325813477,936.6703335585727,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,,1114.0,1114.0,1114.0,773.5255815920544,1114.0,-667.222914717393,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,4062.100771595971,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,
210,5,1114.0,1114.0,1706.0737715082855,,1694.5802227877089,1114.0,1598.8230714604667,1114.0,1114.0,1114.0,1114.0,1381.3111294269765,1114.0,1114.0,1114.0,1114.0,1429.964246773565,1114.0,,,1114.0,1114.0,1616.6160924237888,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,-1629.3685343807883,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0
211,5,1114.0,1114.0,1052.7114622208328,,1145.9984766171444,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1108.7915253258993,996.7171233805086,,1103.2933846531141,1114.0,1281.6966261392322,1114.0,1114.0,1114.0,,1114.0,1114.0,1108.7914016632685,1114.0,,,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
212,5,1321.476304829546,616.7158409961901,1065.8595579529895,,1146.1153774805819,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,1114.0,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,1218.9825307099252,-2601.2905756459995,1051.867691646272,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,,616.7158409961901,,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,,616.7158409961901,,,616.7158409961901,616.7158409961901,,616.7158409961901,616.7158409961901,,,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,,616.7158409961901,616.7158409961901,,616.7158409961901,616.7158409961901,616.7158409961901,,,616.7158409961901,
213,5,1209.4242522396316,,1018.5757477603685,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,
214,5,1289.8777840073,988.0353230622034,1093.1614787697674,988.0353230622034,1132.2101892718636,1162.2102102470742,1022.1140276733811,1032.1876424752961,1045.2832955307983,1114.0,1148.134317108636,1081.8506133286342,1014.9234817813926,984.6488269834987,950.6061238615209,1058.127176708119,998.0584792168435,1005.7981786975784,1020.2293113340766,988.0353230622034,1105.123650549737,988.0353230622034,953.7967359224133,988.0353230622034,988.0353230622034,988.0353230622034,988.0353230622034,988.0353230622034,988.0353230622034,988.0353230622034,964.538657394686,1019.874023519214,988.0353230622034,921.4543323116045,945.7155109686803,914.3325730132067,956.9897793168939,1056.9371589946422,988.0353230622034,978.9765722691176,988.0353230622034,,988.0353230622034,988.0353230622034,988.0353230622034,913.4912796201257,1021.1058083735443,988.0353230622034,,917.37810186002,904.6814543413371,781.4367115190422,988.0353230622034,988.0353230622034,530.0650103068822,988.0353230622034,988.0353230622034,988.0353230622034,979.9098843870286,988.0353230622034,988.0353230622034,988.0353230622034,562.0079255131614,
215,5,1273.5109741805709,1379.5297402458175,1191.3812314607305,1084.8943215569805,1157.3382858108953,1066.0502482598517,1115.94411240133,1077.9858383119074,1264.855653410682,1114.0,1213.012013480049,1090.0432233841543,1055.82851961071,1148.703383122899,1115.9813540222492,1117.6417008130977,1143.5696715608099,1082.9394898550845,1099.5614502147664,1081.2224660648521,1084.8943215569805,1084.8943215569805,1142.0577158185333,1150.1280798640234,1084.8943215569805,954.6701216733575,1084.8943215569805,1084.8943215569805,1084.8943215569805,1084.8943215569805,1155.6519671608698,1029.8329409601315,1084.8943215569805,1001.9057554873784,1084.8943215569805,1196.114310975163,1029.246288580704,993.7672628934954,,1028.2737112749971,1084.8943215569805,,1084.8943215569805,1054.565027957813,1084.8943215569805,1004.5895761178058,1038.5774073349712,1084.8943215569805,1084.8943215569805,1028.3646102820585,1139.2830076670862,964.327695279682,1084.8943215569805,,1084.8943215569805,917.2962711916559,1084.8943215569805,886.6696373014274,919.2762085508059,887.1815881398206,1084.8943215569805,1084.8943215569805,1084.8943215569805,1084.8943215569805
216,5,1581.7189816902555,1216.1022575873444,1261.2158078440857,1216.1022575873444,1280.5253613005334,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1114.0,1216.1022575873444,1283.9613569497246,1216.1022575873444,1216.1022575873444,1069.1321431132933,1267.308194335998,870.9562154648657,1216.1022575873444,1216.1022575873444,1216.1022575873444,,1216.1022575873444,1216.1022575873444,,1216.1022575873444,,,,,,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,,1216.1022575873444,1216.1022575873444,,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,1216.1022575873444,,1216.1022575873444,1216.1022575873444,,1216.1022575873444,,,1216.1022575873444,1216.1022575873444,,,
217,5,1360.7157982453662,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1697.3658097814641,1264.9059966128823,1236.3492356450724,1114.0,1264.9059966128823,1101.926452160578,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1253.9556164618084,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,,,,1264.9059966128823,1264.9059966128823,,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1004.1683120181831,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,,1264.9059966128823,1264.9059966128823,1264.9059966128823,1350.766748590586,,,1264.9059966128823,1264.9059966128823,1264.9059966128823,,,,1264.9059966128823,,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823,1264.9059966128823
218,5,2184.3356044278057,1114.0,1114.0,1114.0,-587.1709392594198,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1899.277652403243,1114.0,1114.0,1114.0,1723.7011865409895,-466.6692570338548,1114.0,1114.0,1114.0,1114.0,1114.0,1930.5257529212283,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0
219,5,1441.4124750574063,,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,1114.0,556.0426438271129,556.0426438271129,,556.0426438271129,903.9770361376566,1099.423409176894,1366.302226216789,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,556.0426438271129,,556.0426438271129,,556.0426438271129,,,556.0426438271129,-2588.859283626066,556.0426438271129,,,556.0426438271129,556.0426438271129,556.0426438271129,,556.0426438271129,556.0426438271129,,,556.0426438271129,556.0426438271129,556.0426438271129,,,556.0426438271129,
220,5,2200.906522370956,1114.0,1114.0,,1898.6658670424822,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1849.6087894054795,1114.0,1114.0,1114.0,1849.6089758383214,-1618.1559701862097,1114.0,1114.0,,1114.0,1114.0,3235.5227194742247,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,-1618.1569039452547,1114.0,1114.0,,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
221,5,1645.2745650617978,1114.0,-820.2504048071039,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1454.4259910861483,1645.2749527929104,1114.0,1114.0,1114.0,1645.2748958662542,1114.0,,,1114.0,,1114.0,,,,,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,,1114.0,1114.0,1114.0,
222,5,1209.4242522396316,1114.0,1114.0,,1018.5757477603685,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,,,1114.0,,,,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,1114.0
223,5,1102.7246892848607,1105.633988664495,1180.6013120266975,1105.633988664495,1166.6648631202197,1206.458380356195,1198.1228802391465,1105.633988664495,1025.2827892479468,1114.0,1105.633988664495,1071.613271615026,1105.633988664495,1105.633988664495,1149.363401578055,1014.6567062519883,1207.4794136679957,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1048.1208037439255,1166.8826949932163,1105.633988664495,1105.633988664495,1105.633988664495,997.0173584892763,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,,1172.2861515204072,868.8691024969661,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,,1105.633988664495,1105.633988664495,,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,1105.633988664495,
224,5,1998.2330513241745,1114.0,1114.0,1114.0,1673.090019084248,1114.0,1114.0,1114.0,1633.4289936383286,1114.0,1114.0,1826.0067796383862,1114.0,1114.0,1114.0,1114.0,1592.4553659886126,1114.0,1114.0,1114.0,1114.0,1114.0,-2039.2142096737502,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
225,5,1154.1373317543723,1114.0,1114.0,1114.0,1154.1372942922483,1033.7253739533794,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,,,,,,,,,,,,,,
226,5,1318.807743069265,1164.990519672573,1164.990519672573,1164.990519672573,1174.5556103845681,1114.3015836180234,1189.180052063772,1164.990519672573,1089.7591798880862,1114.0,1164.990519672573,1164.4079459105465,1164.990519672573,1258.763994744443,1358.7144872319395,1354.2812785091314,1113.6989032346908,1164.990519672573,1164.990519672573,,1164.990519672573,1164.990519672573,1243.382414692245,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,,1164.990519672573,,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,,1164.990519672573,1164.990519672573,,1164.990519672573,,1164.990519672573,782.9148859442672,1033.0991961250452,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,,1164.990519672573,1164.990519672573,1164.990519672573,,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,1164.990519672573,
227,5,1833.9404082652895,1833.9404082652895,1833.9404082652895,1833.9404082652895,1253.9161735994758,1305.6830932107564,1833.9404082652895,1833.9404082652895,1833.9404082652895,1114.0,1833.9404082652895,1046.1161748915442,1833.9404082652895,1833.9404082652895,1833.9404082652895,1833.9404082652895,1257.3690719509937,1833.9404082652895,,,1833.9404082652895,,1833.9404082652895,,1833.9404082652895,1833.9404082652895,1833.9404082652895,,,,1833.9404082652895,1833.9404082652895,1833.9404082652895,1833.9404082652895,,1833.9404082652895,1833.9404082652895,1833.9404082652895,1833.9404082652895,1833.9404082652895,1833.9404082652895,,1833.9404082652895,1833.9404082652895,1833.9404082652895,5026.557935938973,1833.9404082652895,,1833.9404082652895,1833.9404082652895,,1833.9404082652895,1833.9404082652895,,,1833.9404082652895,,1833.9404082652895,,,1833.9404082652895,1833.9404082652895,,1833.9404082652895
228,5,1338.7958977507385,1202.525685830826,1202.525685830826,,1275.4939282130515,1219.0579727756826,1202.525685830826,1202.525685830826,1202.525685830826,1114.0,1202.525685830826,1202.525685830826,1202.525685830826,1202.525685830826,1202.525685830826,1202.525685830826,1065.2806304146573,1202.525685830826,1202.525685830826,,1202.525685830826,,1202.525685830826,1202.525685830826,,1202.525685830826,1202.525685830826,,1202.525685830826,,,1202.525685830826,1202.525685830826,1202.525685830826,,1202.525685830826,1202.525685830826,1202.525685830826,,1202.525685830826,1202.525685830826,,1202.525685830826,1202.525685830826,,1202.525685830826,,1202.525685830826,1202.525685830826,1202.525685830826,1202.525685830826,1202.525685830826,1202.525685830826,1202.525685830826,,1202.525685830826,,1202.525685830826,1202.525685830826,,1202.525685830826,1202.525685830826,1202.525685830826,
229,5,1227.3291944557873,1101.4895380594967,1101.4895380594967,1101.4895380594967,1101.4895380594967,1219.2802795149157,1101.4895380594967,1101.4895380594967,1101.4895380594967,1114.0,,1101.4895380594967,1101.4895380594967,1101.4895380594967,1101.4895380594967,1101.4895380594967,1083.2106460613377,1101.4895380594967,1101.4895380594967,1101.4895380594967,1101.4895380594967,,1101.4895380594967,1101.4895380594967,,,1101.4895380594967,,,,1101.4895380594967,1101.4895380594967,1101.4895380594967,1101.4895380594967,1101.4895380594967,1101.4895380594967,1101.4895380594967,863.6275702654425,1101.4895380594967,1101.4895380594967,1101.4895380594967,1101.4895380594967,,1101.4895380594967,,,1101.4895380594967,,,,,1101.4895380594967,1101.4895380594967,,1101.4895380594967,1101.4895380594967,,1101.4895380594967,,,1101.4895380594967,,,1101.4895380594967
230,5,3683.5939028296034,2398.7969514148017,2398.7969514148017,,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,1114.0,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,,,,,2398.7969514148017,2398.7969514148017,,,2398.7969514148017,,,,,2398.7969514148017,,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,,2398.7969514148017,2398.7969514148017,,,2398.7969514148017,2398.7969514148017,2398.7969514148017,,,,2398.7969514148017,2398.7969514148017,2398.7969514148017,2398.7969514148017,,,,2398.7969514148017,,,,,,,
231,5,1242.581169682453,1114.0,1114.0,1114.0,1170.1583707321477,1114.0,1114.0,1114.0,1229.3677210883643,1114.0,1114.0,1181.2953780158032,1114.0,1114.0,1114.0,1114.0,1153.982312085544,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,884.740595260869,,,,1114.0,1114.0,1198.2817748346674,767.3116793293873,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1198.2809989707637,,1114.0,,,
232,5,1163.8264890825617,1093.7316640357374,1173.861051388066,1093.7316640357374,1078.8656831229214,1093.7316640357374,1093.7316640357374,1093.7316640357374,,1114.0,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,1056.950127926726,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,,1093.7316640357374,1093.7316640357374,1093.7316640357374,1064.7772528592964,,1093.7316640357374,1093.7316640357374,1093.7316640357374,1271.3899186229462,1093.7316640357374,1093.7316640357374,1093.7316640357374,1027.2811485627753,,871.678776243778,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,1169.6548516142636,1200.2051766244247,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374,1137.966779323821,1093.7316640357374,1093.7316640357374,1093.7316640357374,1050.8459717086625,,1093.7316640357374,974.0487839742847,1050.6229494815334,1093.7316640357374,1093.7316640357374,1093.7316640357374,1093.7316640357374
233,5,1114.0,1114.0,1114.0,1114.0,1020.8040103611706,1114.0,1020.8039996050958,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1300.3919900337335,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
234,5,1177.12603352703,1114.0,1114.0,,1251.5545461989855,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1231.8812661002223,1114.0,1114.0,1114.0,1114.0,887.9413294338464,1021.496824739916,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
235,5,1156.015899587971,1114.0,1114.0,1114.0,1229.418575765355,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1252.524422388335,1114.0,1114.0,1114.0,1055.613396216011,876.427706042328,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
236,5,1193.7774533126556,1114.0,1114.0,1114.0,1223.6538654238939,1094.3473190219481,1114.0,1114.0,1155.9674769435233,1114.0,1114.0,1186.0662771374311,1114.0,1114.0,937.5777861723557,1240.7927499345453,973.8005805069647,1249.8377874772048,1114.0,1114.0,1114.0,1114.0,1114.0,1074.581003901995,,1114.0,1114.0,,1114.0,,1114.0,1285.2544083501045,1114.0,1061.9948260351077,1114.0,1114.0,1114.0,1114.0,1114.0,969.4054218466165,1114.0,,1114.0,1114.0,1114.0,1180.2172691904611,882.7257747451927,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
237,5,1155.411354460353,1114.0,1030.129551244297,1114.0,1075.6245643343912,1084.339694191831,1096.7293081800358,1114.0,1111.649522235134,1114.0,1114.0,1021.5344891688196,1066.4125844620185,1114.0,901.5521775956456,1026.221236705558,983.5979296880371,949.0966902946443,1114.0,1114.0,1114.0,1114.0,961.8291753416548,1114.0,1114.0,1114.0,,1114.0,1114.0,,884.3804687595994,873.8136296771792,1114.0,1002.7062798154491,1101.9288017409822,1114.0,1114.0,953.3447551459584,,1114.0,1114.0,1114.0,1114.0,1114.0,854.3889989358839,946.0395399967507,1114.0,1114.0,,970.660363776032,1114.0,1114.0,1114.0,,4107.638999567307,1114.0,1114.0,742.4795136258355,1114.0,1114.0,834.4903710566106,1114.0,1114.0,1114.0
238,5,5077.038426731562,,-1135.6439935160379,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,-1326.4930115391558,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,1841.0985783236183,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
239,5,1300.8616358374281,1247.3949471153342,1072.8795937718198,1072.8795937718198,1068.404764949269,1167.3122850027112,948.5188029871923,1072.8795937718198,1045.6459144467472,1114.0,1072.8795937718198,1087.264019426967,1072.8795937718198,1196.67771146687,1105.858883916371,1008.2303145926608,1093.1229290346764,1069.7639135089912,1072.8795937718198,1072.8795937718198,1071.8614683040787,1072.8795937718198,1141.651369611916,1072.8795937718198,1072.8795937718198,965.9958667926459,1072.8795937718198,1072.8795937718198,,,1072.8795937718198,908.25637652228,1072.8795937718198,1034.0748477907673,1072.8795937718198,1047.9665279069077,1072.8795937718198,1023.0108386837518,,934.6214415254008,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,1023.8739544712289,,,1072.8795937718198,1072.8795937718198,1071.8618428576603,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,1072.8795937718198,,
240,5,1735.1695072893351,1114.0,1564.6283158541223,1114.0,1114.0,1690.4192975442097,1114.0,1114.0,1114.0,1114.0,1114.0,1678.947932072531,1114.0,1114.0,1114.0,-1860.7444383246984,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1875.5793855644974,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,
241,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,3607.511529484557,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,-1379.5115294845568,1114.0,,1114.0,,,1114.0,1114.0,,,,1114.0,1114.0,,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
