node,gpt-4-0125-preview,gpt-4-1106-preview,gpt-4-0613,gpt-4-0314,qwen1.5-72b-chat,mistral-medium,claude-1,gemini-pro,nous-hermes-2-mixtral-8x7b-dpo,gpt-3.5-turbo-0613,yi-34b-chat,starling-lm-7b-alpha,vicuna-33b,wizardlm-70b,claude-2.0,gemini-pro-dev-api,openchat-3.5-0106,mixtral-8x7b-instruct-v0.1,llama2-70b-steerlm-chat,tulu-2-dpo-70b,gpt-3.5-turbo-0314,llama-2-70b-chat,openchat-3.5,gpt-3.5-turbo-0125,openhermes-2.5-mistral-7b,wizardlm-13b,deepseek-llm-67b-chat,solar-10.7b-instruct-v1.0,claude-2.1,gpt-3.5-turbo-1106,claude-instant-1,mistral-7b-instruct-v0.2,zephyr-7b-alpha,pplx-70b-online,vicuna-13b,zephyr-7b-beta,guanaco-33b,codellama-34b-instruct,falcon-180b-chat,llama-2-13b-chat,stripedhyena-nous-7b,llama-2-7b-chat,qwen1.5-7b-chat,dolphin-2.2.1-mistral-7b,pplx-7b-online,mistral-7b-instruct,mpt-30b-chat,vicuna-7b,palm-2,qwen-14b-chat,koala-13b,chatglm3-6b,alpaca-13b,chatglm2-6b,gpt4all-13b-snoozy,mpt-7b-chat,RWKV-4-Raven-14B,qwen1.5-4b-chat,fastchat-t5-3b,oasst-pythia-12b,chatglm-6b,dolly-v2-12b,stablelm-tuned-alpha-7b,llama-13b
36189,767.9564799703517,767.9564799703517,1052.2516244192893,1110.5461578925067,767.9564799703517,1097.4375027656451,1075.3092284954025,767.9564799703517,767.9564799703517,922.9274728588541,767.9564799703517,767.9564799703517,776.033440896761,958.8189424336827,767.9564799703517,767.9564799703517,767.9564799703517,1114.0,,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,1107.3623879294578,1059.4333974243277,993.8533352613397,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,,,,729.0837402389249,767.9564799703517,924.8601039666678,767.9564799703517,767.9564799703517,,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,-2170.5266149979434,767.9564799703517,,767.9564799703517,767.9564799703517,,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,767.9564799703517,
36488,1114.0,1114.0,1114.0,2398.7969514148017,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,-170.79695141480192,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,,1114.0,,,,1114.0,,,
36646,982.1673896817902,982.1673896817902,982.2118000608281,982.1673896817902,982.1673896817902,982.1673896817902,935.3287870238131,1071.7872823290077,982.1673896817902,927.1807849381313,982.1673896817902,982.1673896817902,996.150046300265,982.1673896817902,926.1523315192613,982.1673896817902,,1114.0,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,957.589277864674,999.9720167868425,1033.342939992975,,982.1673896817902,920.0360378495596,932.2215262511787,982.1673896817902,982.1673896817902,982.1673896817902,,982.1673896817902,,932.2679635894566,,982.1673896817902,1022.1026610390693,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,,982.1673896817902,982.1673896817902,982.1673896817902,982.1673896817902,,
36715,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1174.2059936193182,1053.7940063806818,,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,,1114.0,1114.0,1114.0,1114.0,,
37028,1129.7194067238888,1339.7515801326022,1258.2629926932,1264.0501856379465,1129.7194067238888,1175.8921778590134,1225.0315213792892,1129.7194067238888,1129.7194067238888,1128.174519893198,961.7732158936484,1129.7194067238888,1023.4444450339688,1129.7194067238888,1129.7194067238888,1204.2832155435412,,1114.0,1129.7194067238888,1163.2896569080444,1246.9810951906393,1153.2096873042356,1129.7194067238888,1129.7194067238888,1266.1682225266122,1129.7194067238888,1129.7194067238888,1129.7194067238888,1130.5182826958985,1084.6819834778153,1176.4914674607016,1129.7194067238888,1129.7194067238888,1150.267350539816,1032.5714560338795,1129.7194067238888,1129.7194067238888,1141.5396592039924,,1096.523613176101,1129.7194067238888,1068.5217669901067,1129.7194067238888,1129.7194067238888,1113.9495749529692,1129.7194067238888,1129.7194067238888,1119.010675254504,1035.5228468762348,1129.7194067238888,1129.7194067238888,1129.7194067238888,893.0205816212555,1129.7194067238888,1129.7194067238888,1129.7194067238888,1129.7194067238888,1129.7194067238888,1129.7194067238888,935.4922072657812,1129.7194067238888,1129.7194067238888,1129.7194067238888,1129.7194067238888
37029,,1209.4242522396316,1114.0,1018.5757477603685,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,1114.0,1114.0,
37149,616.7158409961901,1321.476304829546,1146.1153774805819,1065.8595579529895,,616.7158409961901,616.7158409961901,616.7158409961901,,1051.867691646272,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,,1114.0,616.7158409961901,616.7158409961901,616.7158409961901,1218.9825307099252,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,-2601.2905756459995,,,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,,616.7158409961901,,616.7158409961901,,616.7158409961901,616.7158409961901,616.7158409961901,,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,616.7158409961901,,,616.7158409961901,616.7158409961901,,616.7158409961901,616.7158409961901,,616.7158409961901,,
37401,1114.0,1114.0,1145.9984766171444,1052.7114622208328,,1114.0,1114.0,1114.0,1114.0,1281.6966261392322,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1108.7914016632685,,1103.2933846531141,,1114.0,1114.0,1114.0,,,1108.7915253258993,1114.0,1114.0,,,996.7171233805086,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0
37433,1114.0,1114.0,2451.812294043784,1114.0,,1114.0,1114.0,1114.0,1114.0,-892.7184497829312,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,2451.812310996091,,1114.0,,1114.0,1114.0,1114.0,,,2451.8122945259793,1114.0,1114.0,,,-892.7184497829312,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0
37629,1114.0,1114.0,1694.5802227877089,1706.0737715082855,,1114.0,1598.8230714604667,1114.0,1114.0,1429.964246773565,1114.0,,1616.6160924237888,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1381.3111294269765,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,-1629.3685343807883,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0
37848,922.5070017247476,922.5070017247476,1023.1463117180997,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,,1160.9343902581293,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,,1114.0,922.5070017247476,922.5070017247476,922.5070017247476,704.8194753714749,922.5070017247476,922.5070017247476,628.8286289729992,922.5070017247476,922.5070017247476,922.5070017247476,765.6335355727824,1060.1866701797476,922.5070017247476,,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476,922.5070017247476
38081,1313.0516875300689,1258.9679266715523,1165.4797858051047,1190.2922196451807,1235.8823436914174,1173.5210306543427,1162.9424438833116,1157.9254558549887,1052.9639517475714,1100.2525126456317,1107.3212841917916,1045.7639759099984,1104.738705898141,1128.670524871118,1035.7182328268527,1052.9639517475714,1052.9639517475714,1114.0,1134.060017488448,1062.3669163800564,1028.9790769445415,1161.6279473135214,955.9881737750237,1191.4400521778468,1033.9586987720381,1061.5852537115363,1052.0098998407225,1038.6002887583713,1141.6852880635847,1045.899675346203,1092.1865188974057,,1052.9639517475714,1045.9115184162647,981.9396485692944,984.748443889808,980.2729424194024,968.0866114461679,1052.9639517475714,1133.0557025633043,1039.533349607886,1036.0677341365704,1052.9639517475714,1052.9639517475714,1031.9419723958945,966.780660300566,988.9414666446089,940.4682212333684,1073.1188604019126,877.1855683217598,1062.682756281392,866.4865782525658,907.50638943144,1052.9639517475714,1052.9639517475714,1052.9639517475714,826.7787371114612,1052.9639517475714,895.1517149202277,944.3116156229221,1052.9639517475714,872.6983588553448,1052.9639517475714,929.6127990076094
38082,1114.0,917.0539815130454,768.537908790424,1114.0,1114.0,994.4910795325588,1114.0,1114.0,,936.6703335585727,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1126.84325813477,,,1114.0,4062.100771595971,,1114.0,1114.0,,773.5255815920544,,-667.222914717393,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,,1114.0,
38083,1114.0,1222.2686160601647,1075.0779312179584,1114.0,1114.0,1090.8845080060837,1114.0,,,1222.2685631842044,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0,,959.5003815315891,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,,1114.0,
38433,1114.0,1114.0,1129.95822803187,1114.0,,1114.0,1127.4322351020105,1148.7041442763373,1114.0,1139.6771940138656,1114.0,1114.0,1169.6422874850136,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,561.9351969700267,1320.4643430955746,1114.0,1114.0,1114.0,,1114.0,1114.0,1333.5495002880448,1329.5011926250536,1240.351350042085,,1114.0,1114.0,752.7843280701188,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
38434,1114.0,1114.0,234.95687753867514,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1018.5757435469023,3982.2580762359967,1114.0,1114.0,1114.0,,1114.0,1114.0,514.5455732835891,514.543216211309,323.69625673043686,,1114.0,1114.0,1209.4242564530975,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
38719,1114.0,1114.0,2398.7969514148017,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
38858,1114.0,1278.7160105617825,1114.0,1114.0,1114.0,915.637204824951,1114.0,1114.0,,1087.8674154524388,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1125.800159595783,1114.0,1161.9792095650444,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
38859,1114.0,1203.058896316316,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1012.2103021755498,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1092.8008288107249,1114.0,1147.9299726974093,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
39116,1114.0,-197.69984652445305,1114.0,2330.2755442859743,1114.0,1114.0,-6.8512950866054325,1114.0,,2330.275597325083,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0,1114.0,,,
39265,1114.0,1114.0,3795.7895453569,1114.0,,1114.0,1114.0,1114.0,1114.0,3795.7901411274124,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,226.15208906757107,,1114.0,1114.0,-3361.731775551927,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
39672,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,-170.79695141480192,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,2398.7969514148017,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
39837,1297.4184539712367,1215.9955128452432,1123.2140649073954,1172.636814802871,1183.765064695075,1155.8599631750435,1069.604969900131,1084.5619361939719,1025.0941407092037,1047.295846340879,1015.0103640060389,1106.842087764973,1078.391507159961,1093.7102589449787,1076.113725512339,1104.9939246473375,1025.0941407092037,1114.0,1025.0941407092037,1103.9450185622663,1082.9518278347625,1055.0234259356134,1030.318428137812,1032.5453044983847,1083.0861427895425,977.1065309705317,1176.0887225057345,1053.3950607997738,1082.4787507730039,1007.9850007581798,1044.03924332667,1025.0941407092037,1025.0941407092037,1018.0928432390102,1020.6174635210898,990.7342069608497,1025.0941407092037,1084.366458594746,1025.0941407092037,1070.9404126117438,1025.0941407092037,1019.2041683480472,1025.0941407092037,1010.2518384168035,1020.9014764640302,992.541417491039,919.7094751432949,1013.1198799070171,943.9116604306494,978.3339262759232,961.0156839634544,895.6436696533749,763.8202765839081,1025.0941407092037,814.9264826909691,856.0498741373895,826.759391051826,1025.0941407092037,760.403733910397,737.2911936405183,887.693550664352,1025.0941407092037,1025.0941407092037,1025.0941407092037
39838,1114.0,1114.0,1480.6556546352956,1611.6639848211682,1114.0,-2228.278728396306,1336.2276531348634,1114.0,1114.0,1624.3953488234895,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1465.7351880798744,1114.0,1454.6921436919538,,1114.0,1546.9525498911178,1114.0,1497.4736850998447,1114.0,1114.0,,1350.4825202187042,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,
40195,1167.70302249417,1296.0475018337356,1225.2614164137372,1359.3515431505402,1167.70302249417,1261.085733617561,1190.053715564136,1167.70302249417,1167.70302249417,1184.7781709180865,1167.70302249417,1167.70302249417,1160.6395466179108,1167.70302249417,1205.907013472442,1224.7153308177662,1167.70302249417,1114.0,1167.70302249417,1167.70302249417,1167.70302249417,1036.9959623529694,1167.70302249417,1167.70302249417,1167.70302249417,1024.3895424246393,1167.70302249417,1167.70302249417,1182.6848075520643,1180.051819218512,1032.0656701516273,,1167.70302249417,1167.70302249417,1229.5560667257928,1188.429335048971,1167.70302249417,1167.70302249417,1167.70302249417,1076.6384665151636,1167.70302249417,1167.70302249417,,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1027.949330195068,1153.4594772926735,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417
40640,4886.731941925682,7753.363203152498,7621.978745364699,4886.731941925682,4886.731941925682,4226.454947347087,4886.731941925682,4886.731941925682,,1114.0002970289183,4886.731941925682,,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,,1114.0,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,7490.59445866088,4886.731941925682,4886.731941925682,,,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,,4886.731941925682,4886.731941925682,4886.731941925682,,4886.731941925682,4886.731941925682,,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,,4886.731941925682,4886.731941925682,,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,,
40961,1114.0,872.7662732331058,762.1262949832712,1114.0,1114.0,1114.0,551.797910414644,1114.0,,317.47649728496594,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,437.47748465373184,,3973.818080302269,1114.0,,1114.0,1114.0,882.5374591280136,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
40987,1114.0,895.9075432999103,774.3256233406378,1114.0,1114.0,1114.0,518.7481163139755,1114.0,,342.8245817032247,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,490.9993558776339,,3880.4568856037345,,,1114.0,1114.0,894.7378938608836,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
40988,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,,,1114.0,,1114.0,,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,
41346,749.5272561824086,1248.2040186715044,1115.738668387326,1110.967177849554,749.5272561824086,749.5272561824086,939.931869275795,749.5272561824086,,1010.4553356282543,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,1114.0,749.5272561824086,749.5272561824086,749.5272561824086,875.9076739390584,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,1081.683825739506,794.4199625767615,749.5272561824086,,,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,,749.5272561824086,749.5272561824086,796.9054171146536,749.5272561824086,,749.5272561824086,1157.0032698892355,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,,,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,,-2250.890144882743,,749.5272561824086,749.5272561824086
41450,1114.0,1235.9476102336257,1114.0,1003.5778985721483,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1102.4744911942262,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,,,,,1114.0,,,,,,
41635,1114.0,1114.0,1114.0,1114.0,,1291.9137445549202,886.2919320299343,1114.0,1114.0,1203.1747575533755,1114.0,1114.0,1203.175073011917,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,985.4444928498534,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,
41636,1114.0,1114.0,1114.0,1114.0,,2072.1945537954152,-802.3894232079642,1114.0,,2072.1948694120238,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,
41637,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,
41846,1142.441383672645,1262.9735671463127,1196.5255644914296,1223.3386451540964,1075.337874197521,1154.1398055579325,1177.1846345973786,1216.005000872214,1257.2920763703437,1117.8796541123584,1127.772712792756,1280.3335214888655,1098.3359449327447,1122.3539113414631,1181.2506021795682,1128.316354970816,1075.337874197521,1114.0,1159.4972470116643,1133.99627000127,1001.424666628896,1133.3731029253502,1052.8536743828095,1016.2482752710066,1086.151772758376,1122.6754795368786,1154.3316373928612,1075.337874197521,1157.0815845218374,1019.1259387045918,1192.0701877009544,,1075.337874197521,1221.4219530704454,971.7106967440777,1069.398041804177,1069.8164534907269,1131.1483518765206,1075.337874197521,1030.9317773131816,1130.5765202773748,1016.6853786989938,1075.337874197521,1075.337874197521,1084.1234260094311,1107.8232852981516,1075.337874197521,936.9844949799352,1030.610701697262,970.5365951491368,1003.7103528941963,1075.337874197521,940.4922586966227,1018.9479186677102,1075.337874197521,903.4302386241707,931.8905662873482,1075.337874197521,1075.337874197521,846.0012705654001,750.8221280919371,812.4275039320623,758.4305791897641,1075.337874197521
