node,depth,chatgpt-4o-latest,gpt-4-1106-preview,gemini-1.5-pro-exp-0801,gpt-4o-mini-2024-07-18,gemma-2-9b-it-simpo,gpt-4o-2024-08-06,gpt-4o-2024-05-13,llama-3.1-405b-instruct,llama-3-70b-instruct,llama-3.1-70b-instruct,gpt-4-turbo-2024-04-09,athene-70b-0725,gemini-1.5-pro-api-0514,mistral-large-2407,yi-large-preview,claude-3-5-sonnet-20240620,gpt-4-0125-preview,gemini-1.5-flash-api-0514,reka-core-20240722,claude-3-opus-20240229,gemma-2-27b-it,deepseek-coder-v2-0724,command-r-plus,gpt-4-0613,dbrx-next,eureka-chatbot,deepseek-v2-api-0628,llama-3-8b-instruct,reka-flash-20240722,gemma-2-9b-it,dbrx-instruct-preview,command-r,llama-3.1-8b-instruct,qwen2-72b-instruct,mistral-large-2402,glm-4-0520,nemotron-4-340b-instruct,claude-3-haiku-20240307,yi-large,mixtral-8x22b-instruct-v0.1,reka-flash-preview-20240611,claude-3-sonnet-20240229,reka-core-20240501,yi-1.5-34b-chat,gemma-2-2b-it,gpt-3.5-turbo-0125,mixtral-8x7b-instruct-v0.1,phi-3-medium-4k-instruct,phi-3-small-8k-instruct,gemma-1.1-7b-it,deepseek-coder-v2,codestral-2405,snowflake-arctic-instruct,phi-3-mini-4k-instruct,phi-3-mini-4k-instruct-june-2024
219,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1018.5757477603685,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1209.4242522396316,,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,,,1114.0,1114.0,,,,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,,1114.0
220,5,1114.0,1114.0,1114.0,4924.706241431106,,1114.0,1114.0,4645.118118947683,910.4591399810189,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-2355.0728039126134,1114.0,1114.0,1114.0,1114.0,910.459411375182,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-2351.670107822362,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
221,5,1114.0,1114.0,725.9803777375055,841.8324560923221,,1114.0,674.4224565028428,607.7460005609767,4329.3306555049385,1114.0,1114.0,1114.0,403.31832314411747,1114.0,1114.0,686.5395351429061,1114.0,1114.0,1114.0,1114.0,642.8301953143855,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
222,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,,1114.0,,,
223,5,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,2284.7969514148017,,1000.0,1000.0,-284.7969514148019,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,1000.0,,1000.0,,1000.0,1000.0,1000.0,,,,1000.0,,1000.0,1000.0,1000.0,,1000.0,,,,,1000.0,,,,,,1000.0
224,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1748.594159062,1114.0,1114.0,1114.0,1114.0,,1827.9052679489287,1114.0,1114.0,1530.6946192760586,,-651.1940462869845,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0
225,5,-2129.2261516707913,1114.0,1114.0,1114.0,,1114.0,1443.9272953849027,1114.0,1585.2031309794563,1114.0,1114.0,1114.0,1602.1701524214902,1114.0,1114.0,1602.1703009850353,1114.0,1114.0,1114.0,1359.492480990714,1741.290276864265,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1706.9725140449355,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0
226,5,1103.2788006774185,1279.7032525791608,1060.6606655259266,1164.4850440930943,1114.0,1114.0,1171.345263840501,1029.4464723098995,1039.997147142306,1169.6878294897874,1206.7897280002912,1114.0,1056.4367484415288,1174.6674062636635,1114.0,1220.5576359404956,1114.0,1122.2274721174801,1114.0,1021.6144656824507,1086.9704481369008,1114.0,1114.0,1114.0,,1114.0,1114.0,1019.6834052777498,1114.0,1155.8244845117865,,1114.0,1114.0,1114.0,1114.0,1078.279448871017,1114.0,1085.9341912991263,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1032.4100897994158
227,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1098.3278954669136,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1263.4734054504079,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,980.1986990826783,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0
228,5,1114.0,1114.0,1114.0,1055.5239877850381,,1114.0,1114.0,1114.0,1370.084332421557,1114.0,1114.0,1114.0,981.1805237661167,1114.0,1114.0,1028.162897488591,1114.0,1166.9768467073104,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1082.0714118313867,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,,1114.0
229,5,1558.4820989650007,1114.0,1754.9862166894532,1114.0,1114.0,1580.1001421933997,1309.3513563756878,1324.4422415329907,1114.0,1114.0,1626.7450265648765,1485.0670717488192,1114.0,1114.0,1114.0,1371.785946417438,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,-1984.96010048767,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0
230,5,1073.0490883589089,1114.0,1114.0,1114.0,,1114.0,1352.6996920415181,1114.0,1272.4783984676608,1114.0,1312.0915692938793,1199.9826020049502,894.0161658347047,1114.0,,1180.994454749579,829.0918149643951,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1213.954629107765,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,926.0787217736389,1114.0,999.5628634029999,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,
231,5,1174.9774549230299,1295.180655889444,1206.0738197340206,1230.0581374427293,1114.0,1114.0,1122.2579502172193,1159.31954903443,1211.407736668931,1124.7625212138955,1279.254173390612,1114.0,1188.0230442480631,1114.0,1221.1351759652346,1127.2219614272462,1114.0,1074.0970264384798,1114.0,1108.094479936431,1104.0107343512004,1114.0,1114.0,1091.6672046025624,,1114.0,1161.1309692213565,1127.4581928488324,1114.0,1099.4420003850391,1114.0,1016.0381035897789,1114.0,951.9294552323926,1069.1859004114654,1114.0,1069.197609229816,1101.6837170973404,1114.0,948.5317043137597,1149.3964708469957,1070.2295825876545,1114.0,1114.0,1067.0626211009326,990.0587461848619,1114.0,1114.0,1114.0,,1028.2127650482648,1114.0,,1114.0,966.9005364179804
232,5,1181.8609695116998,1121.6371122038643,1083.9130280800719,1219.740734571671,1114.0,1111.0325172659202,1100.622501266531,1180.108867007491,1114.0,1153.4948706511157,1160.8809013533069,1135.008767823573,1120.175314190773,1144.277187502366,1114.0,1109.2803881631507,1146.4193479983473,1156.7155520290053,1043.5832935725257,1029.1173562086535,1127.389075684555,1111.1698522810057,1114.0,1114.0,1114.0,1114.0,1073.154563737647,1156.986781771643,1114.0,1121.9393239296483,1114.0,1114.0,1064.1115694435491,1117.1979141649585,1114.0,1114.0,1061.5088191886466,1081.3324634728995,1042.7452654825624,1104.8324784626227,1126.6409713770151,996.7544323116415,1105.319339562878,1114.0,1233.1146101337142,1114.0,1114.0,1206.6124720178254,1114.0,1114.0,947.321357577122,,,,1114.0
233,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,2311.918509777371,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1113.9999998432627,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0000001567373,1114.0,-83.91850977737113,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
234,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2708.634213144348,1114.0,1114.0,1114.0,1114.0,316.6828994591067,1114.0,1114.0,316.6828873953855,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,,1114.0,1114.0
235,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1619.8563986761233,1114.0,1114.0,1114.0,1819.5463919925885,1114.0,1114.0,1114.0,1114.0,1734.2889667606244,1114.0,1114.0,-1986.3103304842252,1114.0,1114.0,1677.072491454045,1114.0,1114.0,1819.546081600889,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
236,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,3781.2330241672375,1114.0,1114.0,1114.0,1114.0,1209.549081465547,1114.0,1114.0,-1648.7821056327798,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0
237,5,1114.0,,1114.0,1114.0,,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0
238,5,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,-1410.1993003032535,3410.1993003032535,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,,1000.0,1000.0,,,,1000.0
239,5,1114.0,1114.0,1114.0,1775.0333914509192,,1114.0,1915.4746502947137,1114.0,1114.0,1114.0,1114.0,1114.0,1667.3795199667209,1114.0,1114.0,2024.9265335993832,1114.0,1114.0,1114.0,-1812.8140953116986,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0
240,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1368.3370372043153,1114.0,1114.0,1114.0,1114.0,1114.0,967.9869374624957,1114.0,1114.0,1125.2852606442807,1114.0,994.3907646889081,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0
241,5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,1000.0
242,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1019.3639481961042,1114.0,1114.0,1114.0,1289.655481500882,1114.0,1033.3930745891885,1114.0,1114.0,1197.0888108734873,1114.0,1114.0,,839.779524267486,1108.2262496657954,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1310.4929109070563,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0
243,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,979.0030453219957,1071.8419713454105,1185.290341748587,1163.6599099236178,805.7071869269932,1114.0,1024.365182870029,1114.0,1114.0,1179.925547268864,1114.0,1355.727945704417,1114.0,1114.0,1144.7128307752243,1114.0,1114.0,1114.0,,1114.0,1114.0,1229.7660381148612,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
244,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1167.9382603812055,1185.2455054337704,1311.7348542594107,1114.0,1114.0,1114.0,1252.0961936712972,1114.0,1114.0,1105.980748599663,1114.0,1000.7082344092196,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,917.3414810776694,1114.0,933.7540784543095,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1176.5907005864183,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1088.6099431270359,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
245,5,1114.0,1114.0,1114.0,1114.0,,1168.4644259811266,1056.1092411530212,1114.0,1114.0,1114.0,1114.0,1114.0,1203.8872442208121,1114.0,1114.0,1140.7752249081627,1114.0,1114.0,1114.0,1114.0,910.8763134730273,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1203.8875502638502,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0
246,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,-1352.6327711650065,1114.0,1114.0,1114.0,2287.11052681247,1114.0,1114.0,2407.5222443525327,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,1114.0
247,5,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,,1000.0,1000.0,,,1000.0,1000.0
248,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1194.2746260466206,1114.0,1114.0,1073.8626682456274,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1073.8627057077515,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,,1114.0
249,5,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,904.5757477603685,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1095.4242522396316,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0
250,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0
251,5,1114.0,1114.0,1114.0,1114.0,,,1177.6161581899964,1114.0,1114.0,,1114.0,1114.0,986.7676729975926,1114.0,1114.0,1177.616168812411,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,
252,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0
253,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1174.2059936193182,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1053.7940063806818,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,,,1114.0
254,5,1114.0,1114.0,-648.4786420740361,1114.0,1114.0,1114.0,2055.4451862587284,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1935.0334558153163,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0
255,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,,,1114.0,,,1114.0,1114.0
256,5,1000.0,1000.0,1000.0,299.82132053000225,1000.0,1000.0,1000.0,631.047463288054,1000.0,1000.0,1000.0,1000.0,3742.7112913214987,1000.0,1000.0,626.6489241553096,1000.0,261.7779331096317,1000.0,1000.0,1000.0,1000.0,1000.0,437.9930675955044,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,,,,1000.0
257,5,1130.5793052726322,1114.0,1164.068390532245,1151.916834334147,1114.0,1185.173276470239,1185.5385552675461,1140.4785999688202,1159.655368532164,1103.9576256124321,1227.0958419822189,1169.672486625682,1058.7301006200714,1127.5339890996308,1113.663776085939,1174.8711413563915,1114.0,1023.5004210852246,1114.0,1095.9437444929665,1102.9939015375737,1114.0,1022.9468527357861,1157.1044042890894,1114.0,1114.0,1192.1806180109172,981.2814869226936,1063.2390040622377,1086.195029135155,1114.0,1114.0,1054.9308015689546,1133.721940137277,1114.0,1114.0,1029.3305428067392,1082.8481018281545,1097.6198193506953,1122.5074816875913,1114.0,1114.0,1114.0,1096.5118505762746,1098.2087080125104,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
258,5,1184.8828037743501,1077.8072433278621,1140.4140648256569,1158.295627343222,1114.0,1174.4397967905888,1133.956687741897,1202.4960646355144,1146.6477619749855,1135.2700925996696,1114.0,1151.9240989399425,1152.3678182203569,1123.4118927855234,1086.2054538323246,1157.6611021279432,1114.0,1107.7963742396448,1114.0,1157.557829175049,1156.171604527493,1114.0,1020.776126897546,1114.0,1114.0,1114.0,1076.2168946630527,1114.0,1114.0,1061.845257980978,,1114.0,1008.6528122731602,1110.9518136862125,1011.0016014878531,1219.5491018362882,1157.8760373166315,974.016161620777,1140.3350209544733,1096.1935968013222,1028.2861388164251,1124.522016213075,1114.0,1114.0,1090.2964730944332,1042.9531922397255,1114.0,1072.5069686890383,1114.0,1114.0,1192.7144685669853,,,1114.0,1114.0
259,5,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,976.5212937165365,1000.0,,1046.9580786742295,1000.0,976.5206276092341,,1000.0,1000.0,,1000.0,1000.0,,,1000.0,1000.0,,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,1000.0,,1000.0
260,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,2398.7969514148017,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,-170.79695141480192,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,,1114.0,1114.0
261,5,1045.0524836062991,1045.0524836062991,769.0589497518038,1045.0524836062991,1045.0524836062991,1083.7696773288403,1053.5301186086695,1060.6767894893162,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1315.4922864077523,1045.0524836062991,1045.0524836062991,1064.4808046710864,1045.0524836062991,1028.433254857685,1045.0524836062991,1045.0524836062991,1022.6340394658355,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1048.8210324019358,,,1045.0524836062991,934.6803666863658,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1045.0524836062991,1114.0,1045.0524836062991,1045.0524836062991,,1045.0524836062991,1045.0524836062991,1045.0524836062991,,1045.0524836062991
262,5,1114.0,858.2629179748031,819.1042056211987,1114.0,,1247.2892776582007,1401.1866476713656,1114.0,858.2629164812977,1114.0,1114.0,1114.0,1229.1219742007959,1114.0,1114.0,1384.7720603923385,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,,1114.0
263,5,1114.0,1114.0,1114.0,1114.0,,,1019.4473085604905,1249.3523554741566,1114.0,1114.0,1114.0,1114.0,1093.600090335152,1114.0,1114.0,1093.600245630201,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0
264,5,1729.5722656241176,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1630.4515321530153,1114.0,1114.0,1598.1873951148061,1114.0,1114.0,1114.0,-502.2111928919203,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
265,5,1114.0,,1114.0,1114.0,,1114.0,1087.029773807747,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1232.8198614456426,1114.0,1114.0,,3494.0462936114354,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-1403.820141875387,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1159.9242130106365,,,,1114.0
266,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1069.6302592674342,1114.0,1114.0,1158.369740732566,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0
267,5,1114.0,1114.0,1114.0,1114.0,,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,1114.0
